"TicketID","TicketType","TicketSubject","TicketPriority","TicketChannel","ProductPurchased","CustomerSatisfactionRating","TimetoResolution","FirstResponseTime"
5238,Technical issue,Hardware issue,Critical,Phone,Autodesk AutoCAD,4,"01/06/23 17:48","01/06/23 21:13"
5240,Technical issue,Display issue,Medium,Phone,Samsung Galaxy,4,"01/06/23 8:30","01/06/23 23:02"
5241,Cancellation request,Cancellation request,Low,Chat,HP Pavilion,3,"01/06/23 19:51","01/06/23 4:40"
5242,Technical issue,Account access,High,Email,LG Washing Machine,5,"01/06/23 20:05","01/06/23 11:45"
5245,Cancellation request,Display issue,High,Social media,Canon EOS,5,"01/06/23 6:38","01/06/23 4:44"
5246,Cancellation request,Network problem,High,Chat,GoPro Hero,5,"01/06/23 14:33","01/06/23 19:11"
5247,Billing inquiry,Cancellation request,Medium,Phone,iPhone,1,"01/06/23 4:10","01/06/23 4:58"
5248,Refund request,Display issue,Critical,Email,Samsung Soundbar,2,"01/06/23 7:56","01/06/23 1:59"
5251,Refund request,Delivery problem,Medium,Social media,Nintendo Switch Pro Controller,3,"01/06/23 12:56","01/06/23 21:54"
5253,Billing inquiry,Delivery problem,High,Phone,LG Washing Machine,2,"01/06/23 7:29","01/06/23 12:50"
5264,Technical issue,Product setup,High,Phone,Bose SoundLink Speaker,4,"01/06/23 14:00","01/06/23 1:48"
5265,Refund request,Account access,Low,Social media,Fitbit Versa Smartwatch,3,"01/06/23 18:53","01/06/23 15:38"
5269,Refund request,Battery life,Low,Chat,Nikon D,2,"01/06/23 16:15","01/06/23 11:59"
5272,Product inquiry,Account access,High,Email,Google Nest,3,"01/06/23 13:42","01/06/23 20:28"
5273,Product inquiry,Product compatibility,Critical,Phone,LG Washing Machine,5,"01/06/23 1:19","01/06/23 15:00"
5284,Product inquiry,Product compatibility,High,Social media,PlayStation,4,"01/06/23 14:44","01/06/23 20:24"
5289,Billing inquiry,Delivery problem,Critical,Chat,GoPro Hero,1,"01/06/23 5:50","01/06/23 6:42"
5290,Cancellation request,Network problem,Critical,Phone,Microsoft Office,4,"01/06/23 19:07","01/06/23 8:33"
5292,Cancellation request,Network problem,High,Chat,GoPro Action Camera,4,"01/06/23 5:20","01/06/23 16:42"
5293,Billing inquiry,Software bug,Critical,Social media,MacBook Pro,3,"01/06/23 18:30","01/06/23 3:57"
5298,Technical issue,Hardware issue,Medium,Chat,LG OLED,3,"01/06/23 2:53","01/06/23 16:56"
5301,Product inquiry,Software bug,Critical,Phone,PlayStation,2,"01/06/23 14:38","01/06/23 16:47"
5305,Product inquiry,Battery life,Medium,Email,Samsung Galaxy,1,"01/06/23 6:47","01/06/23 10:36"
5307,Technical issue,Refund request,Medium,Email,Canon EOS,3,"01/06/23 0:07","01/06/23 0:58"
5308,Product inquiry,Installation support,Critical,Email,Asus ROG,3,"01/06/23 7:57","01/06/23 1:34"
5309,Refund request,Account access,Medium,Phone,Sony Xperia,1,"01/06/23 11:25","01/06/23 12:41"
5312,Cancellation request,Battery life,Medium,Chat,Google Pixel,5,"01/06/23 3:52","01/06/23 19:24"
5316,Refund request,Product compatibility,High,Social media,LG OLED,2,"01/06/23 20:38","01/06/23 4:12"
5320,Billing inquiry,Cancellation request,Medium,Chat,Xbox,1,"01/06/23 0:50","01/06/23 15:02"
5342,Billing inquiry,Peripheral compatibility,Medium,Chat,Sony 4K HDR TV,4,"01/06/23 14:01","01/06/23 20:56"
5344,Product inquiry,Installation support,Medium,Social media,Philips Hue Lights,5,"01/06/23 2:26","01/06/23 0:57"
5351,Cancellation request,Product compatibility,Critical,Social media,Roomba Robot Vacuum,5,"01/06/23 14:34","01/06/23 13:56"
5353,Billing inquiry,Peripheral compatibility,Low,Social media,Roomba Robot Vacuum,4,"01/06/23 19:47","01/06/23 23:23"
5354,Refund request,Delivery problem,High,Chat,Philips Hue Lights,2,"01/06/23 2:12","01/06/23 14:14"
5357,Refund request,Refund request,Medium,Phone,Dell XPS,1,"01/06/23 6:25","01/06/23 17:59"
5358,Technical issue,Software bug,Critical,Social media,Sony 4K HDR TV,5,"01/06/23 11:50","01/06/23 20:21"
5359,Refund request,Refund request,Low,Social media,Asus ROG,5,"01/06/23 18:55","01/06/23 19:09"
5364,Cancellation request,Network problem,Critical,Chat,Roomba Robot Vacuum,2,"01/06/23 17:27","01/06/23 23:19"
5368,Billing inquiry,Network problem,Medium,Social media,Fitbit Versa Smartwatch,1,"01/06/23 8:35","01/06/23 12:51"
5369,Product inquiry,Payment issue,Critical,Social media,Bose QuietComfort,4,"01/06/23 11:32","01/06/23 22:15"
5371,Product inquiry,Data loss,Critical,Chat,Sony Xperia,5,"01/06/23 16:06","01/06/23 3:00"
5374,Cancellation request,Cancellation request,Low,Social media,PlayStation,4,"01/06/23 7:15","01/06/23 13:45"
5380,Cancellation request,Delivery problem,Critical,Social media,Autodesk AutoCAD,4,"01/06/23 5:49","01/06/23 11:44"
5381,Billing inquiry,Hardware issue,Low,Phone,Fitbit Versa Smartwatch,4,"01/06/23 11:50","01/06/23 4:30"
5383,Technical issue,Product setup,Medium,Social media,Nintendo Switch,4,"31/05/23 23:54","01/06/23 1:32"
5388,Refund request,Product compatibility,High,Email,GoPro Hero,1,"01/06/23 7:47","01/06/23 8:31"
5395,Billing inquiry,Refund request,Critical,Social media,Canon DSLR Camera,3,"01/06/23 9:08","01/06/23 1:23"
5396,Technical issue,Payment issue,Critical,Chat,Apple AirPods,3,"01/06/23 14:49","01/06/23 20:37"
5401,Billing inquiry,Network problem,Medium,Phone,Fitbit Charge,4,"01/06/23 10:23","01/06/23 15:32"
5404,Cancellation request,Delivery problem,Critical,Social media,GoPro Hero,5,"01/06/23 3:25","01/06/23 11:34"
5410,Technical issue,Battery life,Low,Phone,Sony Xperia,1,"01/06/23 14:39","01/06/23 8:47"
5417,Cancellation request,Delivery problem,Medium,Phone,Google Pixel,2,"01/06/23 18:37","01/06/23 6:17"
5427,Technical issue,Installation support,Low,Phone,Microsoft Xbox Controller,2,"01/06/23 18:46","01/06/23 17:40"
5429,Technical issue,Payment issue,Critical,Email,GoPro Action Camera,3,"01/06/23 5:36","01/06/23 23:47"
5436,Technical issue,Cancellation request,Low,Chat,GoPro Action Camera,2,"01/06/23 10:50","01/06/23 7:46"
5437,Technical issue,Product compatibility,Critical,Social media,LG Washing Machine,4,"01/06/23 14:37","31/05/23 23:59"
5438,Cancellation request,Battery life,High,Chat,Microsoft Office,4,"01/06/23 6:55","01/06/23 15:56"
5441,Cancellation request,Hardware issue,Critical,Chat,Bose SoundLink Speaker,3,"01/06/23 6:50","01/06/23 0:31"
5443,Refund request,Battery life,Low,Phone,Bose SoundLink Speaker,3,"01/06/23 4:20","01/06/23 9:41"
5444,Technical issue,Account access,Medium,Social media,Sony PlayStation,2,"01/06/23 16:53","01/06/23 12:10"
5446,Billing inquiry,Account access,Medium,Phone,GoPro Hero,4,"01/06/23 13:00","01/06/23 11:10"
5447,Product inquiry,Hardware issue,High,Phone,PlayStation,5,"01/06/23 5:32","01/06/23 15:27"
5451,Refund request,Installation support,High,Phone,LG OLED,1,"01/06/23 1:50","01/06/23 5:09"
5453,Refund request,Delivery problem,Critical,Social media,Fitbit Versa Smartwatch,1,"01/06/23 10:13","01/06/23 7:08"
5456,Product inquiry,Network problem,High,Phone,Apple AirPods,4,"01/06/23 21:46","01/06/23 3:07"
5458,Billing inquiry,Network problem,Low,Social media,Sony 4K HDR TV,2,"01/06/23 16:50","01/06/23 18:07"
5461,Product inquiry,Product setup,Medium,Phone,Philips Hue Lights,3,"01/06/23 14:53","01/06/23 18:57"
5462,Cancellation request,Account access,Medium,Social media,Apple AirPods,1,"01/06/23 12:20","01/06/23 21:07"
5467,Product inquiry,Refund request,Medium,Email,Lenovo ThinkPad,1,"01/06/23 17:27","01/06/23 5:50"
5468,Product inquiry,Installation support,Medium,Social media,Samsung Soundbar,3,"01/06/23 17:42","01/06/23 19:50"
5471,Refund request,Peripheral compatibility,High,Email,Asus ROG,5,"01/06/23 12:01","01/06/23 7:24"
5473,Refund request,Peripheral compatibility,Medium,Social media,Sony Xperia,1,"01/06/23 11:49","01/06/23 4:43"
5474,Technical issue,Cancellation request,High,Social media,PlayStation,2,"01/06/23 2:36","01/06/23 23:41"
5475,Technical issue,Battery life,Medium,Social media,Dyson Vacuum Cleaner,4,"01/06/23 18:12","01/06/23 19:04"
5476,Technical issue,Peripheral compatibility,Low,Email,Autodesk AutoCAD,5,"01/06/23 6:53","01/06/23 11:50"
5478,Product inquiry,Software bug,Medium,Social media,Apple AirPods,5,"01/06/23 17:25","01/06/23 14:07"
5479,Billing inquiry,Hardware issue,High,Social media,Apple AirPods,1,"01/06/23 14:18","01/06/23 16:12"
5482,Product inquiry,Software bug,Medium,Phone,Google Nest,1,"01/06/23 19:50","01/06/23 0:06"
5488,Billing inquiry,Account access,Medium,Phone,Nest Thermostat,5,"01/06/23 10:48","01/06/23 11:34"
5492,Cancellation request,Product compatibility,Critical,Phone,Canon EOS,1,"01/06/23 12:16","01/06/23 8:31"
5495,Technical issue,Software bug,Low,Chat,LG Washing Machine,1,"01/06/23 2:42","01/06/23 5:56"
5503,Refund request,Installation support,Critical,Phone,Bose QuietComfort,3,"01/06/23 19:41","01/06/23 21:27"
5504,Technical issue,Network problem,Medium,Email,GoPro Hero,1,"01/06/23 13:05","01/06/23 9:47"
5511,Cancellation request,Hardware issue,Low,Email,Canon DSLR Camera,4,"01/06/23 3:00","01/06/23 6:41"
5512,Billing inquiry,Payment issue,Critical,Phone,Canon EOS,3,"01/06/23 8:06","01/06/23 17:14"
5514,Product inquiry,Payment issue,Critical,Email,Microsoft Xbox Controller,1,"01/06/23 2:32","01/06/23 19:17"
5515,Refund request,Display issue,Medium,Email,Bose QuietComfort,2,"01/06/23 6:26","01/06/23 22:17"
5519,Cancellation request,Hardware issue,Medium,Chat,Microsoft Surface,3,"01/06/23 10:44","01/06/23 19:19"
5523,Refund request,Installation support,High,Social media,Microsoft Surface,2,"01/06/23 21:15","01/06/23 18:51"
5524,Cancellation request,Product recommendation,Critical,Social media,Canon EOS,3,"01/06/23 23:33","01/06/23 21:22"
5538,Technical issue,Software bug,Low,Phone,Samsung Galaxy,2,"01/06/23 13:18","31/05/23 23:53"
5540,Technical issue,Product setup,High,Phone,Nest Thermostat,5,"01/06/23 9:54","01/06/23 2:31"
5541,Refund request,Network problem,Low,Phone,Sony 4K HDR TV,5,"01/06/23 0:41","01/06/23 18:43"
5543,Product inquiry,Payment issue,Medium,Phone,Dyson Vacuum Cleaner,4,"01/06/23 4:04","01/06/23 2:18"
5548,Refund request,Software bug,High,Email,Canon DSLR Camera,2,"01/06/23 18:31","01/06/23 17:14"
5550,Billing inquiry,Product setup,High,Social media,Google Pixel,3,"01/06/23 7:03","01/06/23 1:55"
5553,Refund request,Display issue,High,Phone,Sony 4K HDR TV,1,"01/06/23 22:44","01/06/23 17:39"
5557,Cancellation request,Product recommendation,Low,Email,LG OLED,1,"01/06/23 4:23","01/06/23 6:34"
5558,Technical issue,Battery life,Low,Phone,GoPro Action Camera,1,"01/06/23 19:28","01/06/23 16:26"
5565,Refund request,Data loss,Low,Social media,Samsung Galaxy,1,"01/06/23 4:58","01/06/23 17:35"
5569,Product inquiry,Refund request,High,Phone,Lenovo ThinkPad,5,"01/06/23 17:50","01/06/23 13:41"
5575,Refund request,Software bug,Medium,Email,HP Pavilion,2,"01/06/23 2:13","01/06/23 21:34"
5578,Product inquiry,Network problem,Critical,Email,GoPro Action Camera,1,"01/06/23 15:50","01/06/23 3:21"
5586,Cancellation request,Data loss,Medium,Chat,Adobe Photoshop,1,"01/06/23 7:36","01/06/23 20:05"
5589,Product inquiry,Software bug,Low,Chat,Apple AirPods,3,"01/06/23 15:46","01/06/23 10:09"
5594,Refund request,Delivery problem,Low,Chat,Autodesk AutoCAD,2,"01/06/23 16:54","01/06/23 8:36"
5601,Technical issue,Product setup,High,Social media,Amazon Kindle,4,"01/06/23 21:53","01/06/23 9:35"
5602,Product inquiry,Cancellation request,High,Chat,Fitbit Charge,4,"01/06/23 20:21","01/06/23 13:49"
5605,Technical issue,Installation support,Low,Phone,Microsoft Office,5,"01/06/23 14:21","01/06/23 22:33"
5609,Technical issue,Data loss,High,Phone,Xbox,2,"01/06/23 7:27","01/06/23 22:27"
5612,Billing inquiry,Software bug,Critical,Phone,Asus ROG,3,"01/06/23 11:49","01/06/23 6:37"
5613,Cancellation request,Product setup,Critical,Chat,HP Pavilion,4,"01/06/23 15:13","01/06/23 8:54"
5614,Product inquiry,Peripheral compatibility,High,Social media,Microsoft Xbox Controller,2,"01/06/23 18:00","01/06/23 2:34"
5620,Refund request,Product recommendation,Medium,Phone,Autodesk AutoCAD,5,"01/06/23 17:06","01/06/23 18:50"
5622,Refund request,Software bug,Low,Email,Microsoft Office,3,"01/06/23 3:36","01/06/23 10:24"
5625,Billing inquiry,Delivery problem,High,Social media,Bose SoundLink Speaker,4,"01/06/23 16:30","01/06/23 12:51"
5626,Cancellation request,Product setup,Critical,Chat,Canon DSLR Camera,2,"01/06/23 21:39","01/06/23 12:14"
5628,Refund request,Payment issue,High,Phone,Bose QuietComfort,3,"01/06/23 21:46","01/06/23 18:31"
5630,Product inquiry,Network problem,Medium,Social media,Google Pixel,2,"01/06/23 22:42","01/06/23 5:52"
5636,Product inquiry,Software bug,Low,Email,Canon DSLR Camera,1,"01/06/23 15:29","01/06/23 22:15"
5637,Product inquiry,Network problem,Low,Phone,LG Washing Machine,3,"01/06/23 18:47","01/06/23 4:19"
5641,Refund request,Account access,Medium,Email,Microsoft Surface,3,"01/06/23 22:15","01/06/23 19:31"
5643,Refund request,Battery life,Low,Email,LG Washing Machine,2,"01/06/23 13:38","01/06/23 1:55"
5646,Product inquiry,Account access,High,Chat,GoPro Hero,3,"01/06/23 4:53","01/06/23 1:02"
5648,Product inquiry,Account access,Medium,Chat,Canon EOS,5,"01/06/23 6:52","01/06/23 6:47"
5650,Refund request,Refund request,Critical,Social media,Nintendo Switch,5,"01/06/23 10:56","01/06/23 11:49"
5651,Refund request,Delivery problem,Medium,Email,Canon EOS,2,"01/06/23 2:06","01/06/23 21:31"
5658,Cancellation request,Payment issue,Critical,Phone,Nikon D,5,"01/06/23 10:05","01/06/23 17:06"
5663,Refund request,Payment issue,Medium,Email,Samsung Galaxy,5,"01/06/23 22:55","01/06/23 11:24"
5665,Technical issue,Product compatibility,High,Chat,Roomba Robot Vacuum,5,"01/06/23 20:30","01/06/23 3:30"
5666,Product inquiry,Network problem,Critical,Phone,Canon EOS,4,"01/06/23 16:07","01/06/23 14:42"
5668,Billing inquiry,Product compatibility,High,Social media,Philips Hue Lights,4,"01/06/23 4:29","01/06/23 5:34"
5669,Technical issue,Battery life,Low,Phone,GoPro Hero,4,"01/06/23 19:11","01/06/23 3:06"
5671,Product inquiry,Delivery problem,High,Email,Dyson Vacuum Cleaner,5,"01/06/23 21:04","01/06/23 22:37"
5672,Billing inquiry,Product compatibility,Low,Chat,Nintendo Switch,3,"01/06/23 17:49","01/06/23 23:17"
5674,Billing inquiry,Account access,Critical,Phone,Nest Thermostat,1,"01/06/23 8:12","01/06/23 16:53"
5676,Billing inquiry,Network problem,Low,Email,Microsoft Xbox Controller,1,"01/06/23 6:43","01/06/23 7:27"
5679,Technical issue,Product recommendation,Low,Social media,Nikon D,4,"01/06/23 15:14","01/06/23 22:44"
5682,Product inquiry,Product setup,Critical,Email,Xbox,5,"01/06/23 14:11","01/06/23 18:53"
5684,Product inquiry,Product recommendation,Medium,Chat,Fitbit Charge,2,"01/06/23 22:26","01/06/23 11:04"
5685,Refund request,Software bug,High,Chat,Google Pixel,4,"01/06/23 8:03","01/06/23 17:35"
5687,Technical issue,Product recommendation,High,Chat,Fitbit Charge,2,"01/06/23 14:10","01/06/23 3:12"
5694,Technical issue,Data loss,Critical,Chat,Lenovo ThinkPad,4,"01/06/23 11:40","01/06/23 8:55"
5695,Billing inquiry,Hardware issue,High,Chat,PlayStation,1,"01/06/23 17:09","01/06/23 17:49"
5700,Billing inquiry,Software bug,Low,Phone,iPhone,5,"01/06/23 11:23","01/06/23 15:11"
5704,Refund request,Network problem,Low,Email,HP Pavilion,1,"01/06/23 20:22","01/06/23 20:53"
5706,Cancellation request,Software bug,Low,Social media,Microsoft Office,4,"01/06/23 4:26","01/06/23 0:38"
5714,Billing inquiry,Product setup,Critical,Chat,Fitbit Versa Smartwatch,4,"01/06/23 10:25","01/06/23 5:03"
5716,Refund request,Refund request,Medium,Phone,Amazon Echo,3,"01/06/23 10:08","01/06/23 8:18"
5717,Refund request,Display issue,Critical,Chat,Microsoft Xbox Controller,1,"01/06/23 21:15","01/06/23 12:13"
5718,Technical issue,Data loss,High,Phone,LG Smart TV,5,"01/06/23 10:46","01/06/23 18:17"
5722,Refund request,Payment issue,Medium,Social media,Autodesk AutoCAD,3,"01/06/23 8:15","01/06/23 22:58"
5723,Cancellation request,Hardware issue,Low,Social media,iPhone,3,"01/06/23 19:11","01/06/23 21:07"
5727,Product inquiry,Delivery problem,Low,Chat,PlayStation,3,"01/06/23 3:20","01/06/23 10:49"
5730,Billing inquiry,Network problem,Low,Phone,Google Nest,4,"01/06/23 20:21","01/06/23 23:21"
5731,Billing inquiry,Hardware issue,Low,Email,Amazon Kindle,4,"01/06/23 8:36","01/06/23 7:04"
5732,Billing inquiry,Network problem,Critical,Chat,Nikon D,2,"01/06/23 6:46","01/06/23 4:45"
5733,Technical issue,Display issue,High,Chat,Apple AirPods,3,"01/06/23 6:06","01/06/23 2:48"
5737,Cancellation request,Peripheral compatibility,Low,Email,GoPro Hero,1,"01/06/23 15:06","01/06/23 21:12"
5738,Billing inquiry,Refund request,High,Email,Nikon D,5,"01/06/23 10:16","01/06/23 14:49"
5740,Product inquiry,Product recommendation,Medium,Social media,Fitbit Versa Smartwatch,3,"01/06/23 9:34","01/06/23 8:20"
5741,Cancellation request,Product recommendation,Low,Email,Asus ROG,1,"01/06/23 20:45","01/06/23 2:03"
5744,Technical issue,Software bug,Critical,Chat,PlayStation,3,"01/06/23 11:36","01/06/23 8:39"
5745,Technical issue,Cancellation request,Critical,Email,LG Washing Machine,3,"01/06/23 19:56","01/06/23 13:57"
5751,Product inquiry,Product recommendation,High,Social media,GoPro Hero,3,"01/06/23 11:28","01/06/23 18:55"
5759,Technical issue,Network problem,Medium,Social media,Nintendo Switch,4,"01/06/23 0:47","01/06/23 1:37"
5760,Cancellation request,Data loss,Low,Phone,HP Pavilion,2,"01/06/23 4:43","01/06/23 16:30"
5761,Billing inquiry,Payment issue,Critical,Phone,Samsung Galaxy,5,"01/06/23 21:24","01/06/23 10:46"
5766,Product inquiry,Hardware issue,High,Phone,Sony Xperia,2,"01/06/23 12:46","01/06/23 21:02"
5768,Cancellation request,Cancellation request,Critical,Social media,Microsoft Xbox Controller,5,"01/06/23 23:20","01/06/23 16:47"
5772,Product inquiry,Peripheral compatibility,Medium,Chat,Nikon D,3,"01/06/23 4:41","01/06/23 11:31"
5777,Technical issue,Product setup,Medium,Chat,Asus ROG,1,"01/06/23 0:09","01/06/23 11:27"
5780,Billing inquiry,Product recommendation,High,Social media,LG Washing Machine,2,"01/06/23 8:57","01/06/23 22:03"
5782,Cancellation request,Hardware issue,Low,Social media,iPhone,4,"01/06/23 19:17","01/06/23 12:21"
5785,Billing inquiry,Hardware issue,High,Social media,Apple AirPods,1,"01/06/23 5:32","01/06/23 20:16"
5786,Billing inquiry,Installation support,Critical,Phone,LG Smart TV,3,"01/06/23 4:00","01/06/23 2:42"
5790,Refund request,Peripheral compatibility,Critical,Phone,Samsung Galaxy,1,"01/06/23 8:52","01/06/23 1:19"
5792,Refund request,Account access,Low,Email,Sony PlayStation,1,"01/06/23 12:04","01/06/23 7:16"
5793,Product inquiry,Software bug,Critical,Social media,Garmin Forerunner,4,"01/06/23 12:21","01/06/23 11:59"
5799,Technical issue,Product recommendation,Critical,Chat,Nikon D,5,"01/06/23 19:33","01/06/23 21:46"
5802,Product inquiry,Installation support,High,Email,Samsung Soundbar,4,"01/06/23 5:23","01/06/23 21:54"
5803,Cancellation request,Account access,Low,Phone,Fitbit Versa Smartwatch,2,"01/06/23 13:08","01/06/23 17:56"
5806,Billing inquiry,Account access,Low,Email,Nikon D,2,"01/06/23 11:07","01/06/23 17:35"
5807,Cancellation request,Product setup,Critical,Email,Bose SoundLink Speaker,1,"01/06/23 1:41","01/06/23 21:01"
5810,Cancellation request,Account access,Medium,Social media,Roomba Robot Vacuum,5,"01/06/23 10:12","01/06/23 5:10"
5815,Billing inquiry,Account access,Low,Social media,Dyson Vacuum Cleaner,5,"01/06/23 20:16","01/06/23 9:42"
5816,Billing inquiry,Software bug,Medium,Phone,Amazon Echo,2,"01/06/23 15:37","01/06/23 22:53"
5820,Product inquiry,Hardware issue,Medium,Phone,Bose QuietComfort,4,"01/06/23 15:07","01/06/23 6:51"
5823,Billing inquiry,Cancellation request,Medium,Phone,Nintendo Switch Pro Controller,2,"01/06/23 10:18","01/06/23 9:29"
5826,Refund request,Peripheral compatibility,Critical,Email,Dyson Vacuum Cleaner,1,"01/06/23 8:53","01/06/23 0:43"
